#coronavirus,count,count_no_rt,rank,rank_no_rt,freq,freq_no_rt
2020-01-01,,,,,,
2020-01-02,,,,,,
2020-01-03,,,,,,
2020-01-04,,,,,,
2020-03-02,52774.0,6037.0,521.0,1153.0,0.00017756661345522774,7.834075704033214e-05
2020-03-03,52396.0,7554.0,537.0,969.0,0.00017431455937871464,9.550899848004903e-05
2020-03-04,41321.0,7001.0,667.0,1059.0,0.000140703740376418,8.719469495569287e-05
2020-03-05,51894.0,8574.0,508.0,867.0,0.00017790981393134086,0.00010712185283174069
2020-03-06,54987.0,8607.0,468.0,832.0,0.00019665615370891321,0.00011186170353170676
2020-03-07,50638.0,7520.0,478.0,871.0,0.0001928825376123044,0.00010673118831936144
2020-03-08,48053.0,7623.0,541.0,912.0,0.00017323111083955038,0.000103879226138875
2020-03-09,83896.0,12951.0,319.0,586.0,0.0002889122605601244,0.0001682682335183695
2020-03-10,88043.0,12367.0,317.0,647.0,0.0002920144268121774,0.00015273126529412136
2020-03-11,121386.0,18470.0,244.0,474.0,0.0003842426722572679,0.00021586197754768969
2020-03-12,147030.0,20591.0,238.0,443.0,0.000411726773800458,0.00023044511586008432
2020-03-13,189604.0,23094.0,178.0,381.0,0.0005444308246129354,0.000266299119915656
2020-03-14,187984.0,20015.0,163.0,395.0,0.0005999415651860251,0.00025547509355889784
2020-03-15,177604.0,19444.0,183.0,450.0,0.0005257510031479165,0.00022888976070413667
2020-03-16,182024.0,24376.0,186.0,384.0,0.0005199143470076142,0.0002653246741443249
2020-03-17,176785.0,24936.0,204.0,390.0,0.00047951325361911804,0.00026229076142641995
2020-03-18,157603.0,26032.0,224.0,381.0,0.0004370525330028835,0.00026899969479198736
2020-03-19,,,,,,
2020-03-20,,,,,,
